days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi
622,2022-06-29,303501535.97108793,31146777.276991263,301962.71673648723,120366.29914731739,106372073.85376483,148736157.1371481,42364083.28338316,17066618.96177341,267624185.58168674,1.928617780516697e+19,2.0390986939500233e+19,3.8195153332417704e+16,1.91693963605857e+16,58970900.0622415,1.0391387976708147e+19,1.0391387976708147e+19,3.536455937184349e+21,632.6294449227127,139722765.77952567,198693665.84176716,301879.50260958076,0.16336118204908878,0.0005086806616620485,0.16388552006501267,1.003209685491663
623,2022-06-30,303944628.99005663,31166392.17298138,370724.68768741604,183638.72782998593,106498034.20508368,148853069.6841989,42355035.4791151,17066618.96177341,267902061.75839907,1.929610677312291e+19,2.041306490893661e+19,3.9336501129217736e+16,2.71810341179452e+16,59056668.70596602,1.0411140318493039e+19,1.0411140318493039e+19,3.546867077502842e+21,633.7122897492684,139938741.4210984,198995410.12706444,301744.2852972746,0.16341627873590403,0.0005079028917560818,0.16381500750804262,1.0024399574829566
624,2022-07-01,304431563.92248034,31178742.350644458,655278.9850164506,486424.9075992259,106587333.32739583,148933269.96292356,42345936.635527655,17066618.96177341,268179937.9351114,1.930746709905978e+19,2.04318766968677e+19,3.548819993805852e+16,6.87368518179124e+16,59142410.2077333,1.043093020627341e+19,1.043093020627341e+19,3.557298007709115e+21,634.794964405562,140154609.1314302,199297019.3391635,301609.2120990753,0.16348481840590257,0.0005072081126395783,0.1637428063023131,1.0015780541516095
625,2022-07-02,304904010.0414864,31186926.854723565,283161.9411600353,120493.5315487757,106695202.65522444,149031989.79923373,42336787.14400921,17066618.96177341,268457814.11182374,1.9359560963551396e+19,2.0489368618598072e+19,3.423386182536689e+16,1.84369793889956e+16,59228124.57613256,1.04507577114181e+19,1.04507577114181e+19,3.5677487654205333e+21,635.8774692677706,140370369.04571396,199598493.62184653,301474.28268301487,0.16326653485643192,0.0005055586470471544,0.16367143488559446,1.0024799940141964
626,2022-07-03,305419174.1769967,31192163.111353867,252336.57423446124,119650.27551768199,106763217.68699796,149090805.08052376,42327587.39352572,17066618.96177341,268735690.2885361,1.9391382238808506e+19,2.05267925342014e+19,2.7935181469593708e+16,1.82606348339155e+16,59313811.81975024,1.0470622905431615e+19,1.0470622905431615e+19,3.578219388325965e+21,636.95980471113,140586021.29881465,199899833.1185649,301339.4967183769,0.16320160704483644,0.000504411307803528,0.16359922162740734,1.0024363398729381
627,2022-07-04,305946140.75434005,31195664.98632458,266945.77659692464,138482.12694189086,106821079.88816242,149139417.65879703,42318337.77063455,17066618.96177341,269013566.4652484,1.94140492894904e+19,2.05533047624608e+19,2.7038982244804932e+16,2.08430879192749e+16,59399471.94717021,1.049052585995438e+19,1.049052585995438e+19,3.588709914185919e+21,638.041971109938,140801566.02526963,200201037.97243983,301204.8538749218,0.16324495323019944,0.0005035355673417691,0.16352568400284162,1.0017196903615533
628,2022-07-05,306508497.777984,31202360.449525837,242392.70335404875,143392.26413274326,106840273.04298908,149149311.7024883,42309038.659499146,17066618.96177341,269291442.64196074,1.9378495240976466e+19,2.0517894669568803e+19,2.0768625392440416e+16,2.21685368862072e+16,59485104.96697351,1.0510466646762988e+19,1.0510466646762988e+19,3.599220380832682e+21,639.1239688375574,141017003.35929048,200502108.326264,301070.35382416844,0.16378692020702068,0.0005041793397595708,0.1634506203637124,0.9979467234448075
629,2022-07-06,307103756.6013708,31225920.506292127,606385.4926747566,525477.4052358503,106809614.55338283,149109304.9952855,42299690.4419026,17066618.96177341,269569318.8186731,1.883979700937058e+19,1.996948313662823e+19,1.6491494904192142e+16,7.54457031071628e+16,59570710.88773846,1.0530445337770476e+19,1.0530445337770476e+19,3.6097508261704525e+21,640.2057982664185,141232333.43476346,200803044.32250193,300935.99623793364,0.1685705712190722,0.0005177941775209469,0.1633725747355642,0.9691642708100411
630,2022-07-07,307687119.80251527,31273192.22679506,311834.0392661515,250652.8942692909,106767054.533878,149057348.0311403,42290293.49726222,17066618.96177341,269847194.9953854,1.883996922037928e+19,1.998191796922345e+19,1.2455954795351932e+16,3.82523524981182e+16,59656289.71804072,1.055046200502657e+19,1.055046200502657e+19,3.6203012881754793e+21,641.2874597680219,141447556.38525108,201103846.1032918,300801.78078988194,0.1687681249398278,0.0005172411629598185,0.16327854988822163,0.9674726785430401
631,2022-07-08,308222974.8726188,31305030.341188215,217375.46619008778,144126.29664658263,106787350.52786689,149068198.73050976,42280848.202642776,17066618.96177341,270125071.17209774,1.899015261312883e+19,2.014451626504038e+19,1.5007900122465238e+16,2.19623145755588e+16,59741841.46645322,1.057051672071796e+19,1.057051672071796e+19,3.630871804896197e+21,642.368953712941,141662672.34399238,201404513.8104456,300667.70715379715,0.16769983013284412,0.0005128375195307875,0.16318273344104206,0.9730643931587538
632,2022-07-09,308753416.07262266,31334357.691305548,216173.2172329903,137271.46339030383,106815485.19933516,149086840.13210618,42271354.93277092,17066618.96177341,270402947.3488101,1.912437875926473e+19,2.028406109800874e+19,1.6251904152471024e+16,2.07252982568761e+16,59827366.1415462,1.0590609557168542e+19,1.0590609557168542e+19,3.6414624144533655e+21,643.4502804708255,141877681.44390467,201705047.58545086,300533.77500525117,0.1668139064430087,0.0005090825663575586,0.1630889447110151,0.9776699568314094
633,2022-07-10,309288738.97063756,31360149.155589245,221541.56703827178,137651.27895152618,106842187.87049149,149104001.93054003,42261814.060048416,17066618.96177341,270680823.5255224,1.928508444393236e+19,2.044694189802183e+19,1.7390549102859742e+16,2.03348908889283e+16,59912863.75188708,1.0610740586839691e+19,1.0610740586839691e+19,3.6520731550402053e+21,644.5314404104035,142092583.81758392,202005447.569471,300399.98402014375,0.16574797800966098,0.0005048023762263493,0.1629965613355228,0.9833999985569789
634,2022-07-11,309817639.02447605,31380809.265629824,227512.53266999187,139478.14007463548,106880358.32268295,149132584.27724946,42252225.954566404,17066618.96177341,270958699.70223475,1.930985760913726e+19,2.04720526953297e+19,1.8242830048123676e+16,2.08179662360022e+16,59998334.30604075,1.063090988233052e+19,1.063090988233052e+19,3.662704064922536e+21,645.6124338994844,142307379.59730646,202305713.9033472,300266.33387619257,0.16580972847868825,0.0005039588763396525,0.16290619020619285,0.9824887339293328
635,2022-07-12,310325182.52263165,31403078.1141275,252229.789301991,144030.90842735505,106938189.94744128,149180780.93155977,42242590.98411837,17066618.96177341,271236575.8789471,1.937434334763103e+19,2.0543301381167743e+19,2.2463954629876344e+16,2.16664521808419e+16,60083777.81256922,1.0651117516378143e+19,1.0651117516378143e+19,3.673355182438914e+21,646.6932613049614,142522068.91502923,202605846.72759846,300132.82425126433,0.16549558169150178,0.0005019877343753488,0.16281438072437127,0.9837989574118752
636,2022-07-13,310829187.60181606,31424934.75862334,244087.46133939287,126986.83514885709,106999885.32520248,149232794.8394167,42232909.5142141,17066618.96177341,271514452.0556594,1.9433228483130556e+19,2.0606371558782337e+19,2.434993763943075e+16,1.88666422917046e+16,60169194.28003188,1.0671363561857931e+19,1.0671363561857931e+19,3.684026546000772e+21,647.7739229928152,142736651.90239137,202905846.18242326,299999.45482480526,0.16523848800829372,0.0005002289097291253,0.16272224591698944,0.9847720581225726
637,2022-07-14,311761352.85379636,31454996.215107817,405510.8702695322,290923.63382906315,106625128.6248482,148848310.53294113,42223181.9080928,17066618.96177341,271792328.23237175,1.9329339615151653e+19,2.0515751106637103e+19,2.368701317160428e+16,4.28275795086567e+16,60254583.716985375,1.069164809178378e+19,1.069164809178378e+19,3.6947181940925556e+21,648.8544193281149,142951128.69071478,203205712.40770015,299866.2252768874,0.16621713492887855,0.0005022153462653553,0.16262963075513903,0.9784167608515539
638,2022-07-15,312302611.1979109,31482115.855224516,216857.87119300902,109444.30926072183,106644133.33397433,148857541.8607114,42213408.52673693,17066618.96177341,272070204.4090841,1.930523629304624e+19,2.0497910605319537e+19,2.212304767227982e+16,1.52499578046086e+16,60339946.13198368,1.071197117930838e+19,1.071197117930838e+19,3.705430165271864e+21,649.9347506750225,143165499.41100562,203505445.5429893,299733.1352891624,0.16682610550954072,0.0005024293600969885,0.1625328220403541,0.9742649182148468
639,2022-07-16,312832616.018146,31506714.468305837,215652.01924988776,101955.92953627108,106676825.05976576,148880414.7886507,42203589.72888481,17066618.96177341,272348080.5857964,1.934868363245676e+19,2.0546614782682137e+19,2.3435036547137856e+16,1.40878517654846e+16,60425281.53357804,1.0732332897723462e+19,1.0732332897723462e+19,3.7161624981695874e+21,651.0149173967948,143379764.19395465,203805045.72753268,299600.1845433712,0.1666977513846309,0.0005010160585962452,0.16243358722996148,0.9744197859944106
640,2022-07-17,313383629.3889966,31525982.600748196,209818.70482984645,106323.71611860696,106693750.96374853,148887476.83479306,42193725.8710444,17066618.96177341,272625956.76250875,1.933374937833354e+19,2.0532614143601213e+19,2.128446653034115e+16,1.46236735784881e+16,60510589.93031697,1.0752733320460081e+19,1.0752733320460081e+19,3.7269152314900475e+21,652.0949198557854,143593923.16993877,204104513.10025573,299467.37272304296,0.16707304970261358,0.0005011354377261677,0.16233408857061868,0.9716353945748273
641,2022-07-18,313912937.5211782,31547883.598942455,260113.64385714475,146890.9746545044,106729661.2731356,148913478.58064204,42183817.30750629,17066618.96177341,272903832.9392211,1.937909914773802e+19,2.058781932027121e+19,2.330966299873631e+16,2.17275327952877e+16,60595871.33074635,1.077317252108887e+19,1.077317252108887e+19,3.7376884040111363e+21,653.1747584134495,143807976.46902186,204403847.7997682,299334.6995124817,0.1668965051678456,0.0004995702458679475,0.1622322752726415,0.9720531601874267
642,2022-07-19,314439759.95839447,31568914.38673792,232958.3373746549,120138.17625942506,106768839.30658256,148942703.6969391,42173864.39035641,17066618.96177341,273181709.1159334,1.9405318445611352e+19,2.0621033393381835e+19,2.322800038335805e+16,1.64617889001094e+16,60681125.74340926,1.0793650573320309e+19,1.0793650573320309e+19,3.7484820545844564e+21,654.2544334303434,144021924.22095546,204703049.9643647,299202.164596498,0.16688785752441454,0.0004985447576053291,0.1621298382009951,0.9714897213374354
643,2022-07-20,314962584.92307174,31590234.140117403,245006.24473857897,131438.03011569407,106811637.45376664,148975504.92325622,42163867.469489425,17066618.96177341,273459585.29264575,1.9433259647413256e+19,2.0645306626100724e+19,2.3373272221316796e+16,1.8039586869285e+16,60766353.176846184,1.0814167551004981e+19,1.0814167551004981e+19,3.7592962221354616e+21,655.3339452661301,144235766.55518,205002119.7320262,299069.7676614821,0.16695027142174607,0.000497738258710856,0.16202625746111715,0.97050610389132
644,2022-07-21,315493312.3578902,31611688.479661837,238806.48079504925,122648.24476837242,106846309.94137858,149000136.8340003,42153826.89262155,17066618.96177341,273737461.4693581,1.9391104337244586e+19,2.0619481444440506e+19,2.383976889048276e+16,1.6997178819586e+16,60851553.639594756,1.0834723528133861e+19,1.0834723528133861e+19,3.7701309456635957e+21,656.4132942795802,144449503.60082603,205301057.2404208,298937.50839459896,0.1674163293067136,0.0004981412653124523,0.16192138127957983,0.9671779446491937
645,2022-07-22,316027292.392206,31635418.599079233,223208.07562142424,109441.55641972076,106875365.23815979,149019108.2434631,42143743.00530314,17066618.96177341,274015337.6460704,1.942530694852903e+19,2.0659517367539565e+19,2.3357837195323172e+16,1.53043043054019e+16,60936727.14019011,1.0855318578838565e+19,1.0855318578838565e+19,3.7809862642424343e+21,657.4924808285754,144663135.48671442,205599862.62690455,298805.3864837587,0.16735230244653207,0.0004969561834325561,0.16181399358125317,0.966906288205695
646,2022-07-23,316562477.8728977,31659455.4178615,231996.75975816342,111540.18849748533,106902819.37138774,149036435.5223196,42133616.15093171,17066618.96177341,274293213.82278275,1.9350757139588055e+19,2.0591958180337615e+19,2.4611985777442876e+16,1.56943892481121e+16,61021873.68716444,1.0875952777391606e+19,1.0875952777391606e+19,3.791862217019826e+21,658.5715052701099,144876662.3413582,205898536.02852267,298673.40161812305,0.1681642558487316,0.0004983663936768465,0.1617056980215897,0.9615937537109459
647,2022-07-24,317093023.6744151,31681738.92229769,240592.5864846786,129545.3234212899,106936577.27580135,149060023.9465662,42123446.67076468,17066618.96177341,274571089.9994951,1.9404791367224787e+19,2.064870415640232e+19,2.2716383492653596e+16,1.84149668974309e+16,61106993.289047495,1.08966261982067e+19,1.08966261982067e+19,3.8027588432180323e+21,659.6503679602952,145090084.29296306,206197077.58201057,298541.5534878969,0.16796489223623312,0.0004967774051157534,0.16159388699582006,0.9620694232253452
648,2022-07-25,317621149.61286557,31702373.170320883,239030.14163207603,130622.18713907174,106974314.87465693,149087549.7785886,42113234.90393149,17066618.96177341,274848966.1762074,1.9431693874135826e+19,2.0684568340258226e+19,2.2180595057485164e+16,1.82160613971109e+16,61192085.95436613,1.0917338915838996e+19,1.0917338915838996e+19,3.813676182133871e+21,660.7290692543601,145303401.46942806,206495487.4237942,298409.84178364277,0.16793368003590448,0.000495697271582233,0.16148158390144646,0.9615794989243459
649,2022-07-26,318154772.35039306,31719347.082817845,268789.4283502281,163686.61200816944,107010126.3840271,149113107.57147396,42102981.18744667,17066618.96177341,275126842.35291976,1.9415514869770748e+19,2.0672014501883412e+19,2.1458231643754636e+16,2.43923789616556e+16,61277151.69164454,1.0938091004985364e+19,1.0938091004985364e+19,3.824614273138857e+21,661.8076095066554,145516613.99834716,206793765.6899917,298278.2661975026,0.1682946354204426,0.0004957796051503877,0.16136827659490766,0.9588438525789539
650,2022-07-27,318688947.0645428,31738471.474466886,259287.67200867098,152386.97031008572,107043145.61258768,149135831.46881002,42092685.85622214,17066618.96177341,275404718.5296321,1.946190106632336e+19,2.072212151419935e+19,2.184422769944854e+16,2.17336813084407e+16,61362190.50940433,1.0958882540484663e+19,1.0958882540484663e+19,3.8355731556793414e+21,662.885989070655,145729722.00700983,207091912.51641417,298146.8264224529,0.16814877560591124,0.0004943628452378952,0.16125283027397047,0.958989024409534
651,2022-07-28,319199595.40242344,31758248.70313183,388691.4457417561,273339.24813621276,107098948.35804917,149181297.60112882,42082349.24307944,17066618.96177341,275682594.7063444,1.9453454068242973e+19,2.072832193819217e+19,2.3541678067243936e+16,4.639978786262e+16,61447202.416164264,1.0979713597318009e+19,1.0979713597318009e+19,3.846552869276659e+21,663.9642082989596,145942725.62240204,207389928.0385663,298015.52215212584,0.16835976256998897,0.0004939973144609995,0.16113677050375091,0.9570978721044741
652,2022-07-29,319717167.26406443,31779905.630379394,274682.7698978618,153770.85437608353,107145857.66327153,149217829.34203398,42071971.67876223,17066618.96177341,275960470.88305676,1.945709915544748e+19,2.0741814684285174e+19,2.465584511436796e+16,2.1868999469181e+16,61532187.42044051,1.1000584250609037e+19,1.1000584250609037e+19,3.8575534535272683e+21,665.0422675432984,146155624.9712071,207687812.39164764,297884.35308134556,0.16849967071220054,0.0004934586771499113,0.1610190680187577,0.9556046450309105
